Id,Action
15447,2.080201449
15448,2.517103087
15449,2.166076754
15450,2.973632018
15451,2.552463759
15452,2.714382831
15453,2.837283965
15454,2.930372481
15455,2.833965644
15456,2.959251234
15457,0.68979595
15458,2.753916955
15459,2.776233181
15460,2.960895132
15461,2.560362827
15462,2.547172876
15463,2.967292528
15464,2.946669461
15465,2.016234683
15466,2.972598389
15467,2.901473984
15468,2.99531552
15469,2.961686453
15470,2.941821514
15471,2.98937235
15472,2.969827409
15473,2.927539105
15474,2.9826258
15475,2.94646869
15476,2.943514938
15477,2.991235915
15478,2.990354807
15479,2.996228699
15480,2.973540554
15481,2.428778608
15482,2.712406219
15483,2.864925221
15484,2.854041739
15485,2.919434379
15486,2.982196557
15487,2.768871634
15488,2.703094392
15489,2.471019471
15490,2.647055918
15491,2.994852818
15492,2.494441782
15493,2.683213198
15494,2.971343434
15495,2.962914243
15496,1.059435396
15497,2.992079031
15498,2.938159491
15499,2.997274946
15500,2.966501775
15501,2.973768825
15502,2.960918223
15503,2.990553254
15504,2.412254946
15505,2.982960774
15506,2.920143784
15507,2.99333852
15508,2.782260101
15509,2.920808532
15510,2.954474621
15511,2.86420106
15512,2.922316268
15513,2.983862296
15514,2.984639763
15515,2.962981381
15516,1.602621629
15517,2.991057521
15518,2.498001573
15519,2.953548538
15520,2.91066748
15521,2.775771027
15522,2.76855785
15523,2.868871156
15524,2.777788959
15525,2.977594176
15526,2.988716885
15527,2.980124332
15528,2.976308393
15529,2.982678957
15530,2.999323706
15531,2.958027624
15532,2.955542706
15533,2.988634758
15534,2.989749579
15535,1.504285504
15536,2.937749915
15537,2.058576375
15538,2.999385124
15539,2.648872689
15540,2.977094861
15541,1.759888319
15542,2.831920928
15543,2.152791429
15544,2.888370438
15545,2.993979352
15546,2.996863763
15547,2.937961533
15548,2.956934699
15549,2.860022648
15550,2.954361358
15551,2.850813216
15552,2.992488952
15553,2.926125587
15554,2.985161735
15555,2.939528008
15556,2.86439871
15557,2.945621311
15558,2.650319103
15559,2.237337183
15560,2.990496749
15561,2.983299585
15562,2.970103546
15563,2.95279986
15564,2.976374851
15565,2.987929244
15566,2.240984546
15567,2.985152864
15568,2.980708453
15569,2.55931882
15570,2.986779257
15571,2.979217065
15572,2.983108119
15573,2.984077964
15574,2.830671897
15575,2.914046044
15576,2.983755859
15577,2.95678039
15578,2.869183327
15579,2.953502951
15580,2.736975768
15581,2.962494797
15582,2.945024399
15583,2.96008159
15584,2.979679585
15585,2.972018687
15586,2.539603107
15587,2.981725387
15588,1.919731439
15589,2.991989943
15590,1.595333034
15591,2.598664534
15592,2.670884281
15593,2.903067202
15594,2.670132386
15595,2.985219255
15596,2.959868346
15597,2.984255869
15598,2.990792374
15599,1.974723837
15600,2.973542224
15601,1.966711878
15602,2.982385491
15603,2.997538538
15604,2.805895665
15605,2.900776491
15606,2.980159496
15607,2.975993193
15608,2.785873004
15609,1.589878471
15610,2.975308899
15611,2.988196134
15612,2.823539382
15613,2.802939525
15614,2.982358616
15615,2.809197714
15616,2.869791801
15617,2.985356812
15618,2.990234681
15619,2.98352924
15620,2.991834866
15621,2.956766469
15622,2.901281061
15623,2.973409671
15624,2.982425021
15625,2.974461478
15626,1.951785215
15627,2.840052329
15628,2.980567932
15629,2.950562858
15630,1.793627113
15631,2.567222574
15632,2.627896792
15633,2.989164287
15634,2.729030029
15635,2.432936486
15636,2.91164904
15637,2.880024015
15638,2.966986436
15639,2.893470884
15640,2.966902993
15641,2.970946602
15642,2.852968266
15643,2.859380935
15644,2.883780201
15645,2.99602505
15646,2.993053606
15647,2.946710507
15648,2.984205411
15649,2.949454879
15650,1.550560634
15651,2.844452971
15652,1.435716457
15653,2.841963214
15654,2.890867173
15655,2.982709089
15656,2.771111312
15657,2.978037218
15658,2.8809917
15659,2.993783756
15660,2.777882329
15661,2.862001973
15662,2.983778568
15663,2.958744006
15664,2.990143944
15665,2.988728355
15666,2.837839862
15667,2.96608769
15668,2.917913427
15669,2.859016717
15670,2.969087862
15671,2.997501242
15672,2.97475285
15673,2.821647469
15674,2.410439178
15675,2.993438413
15676,2.217691833
15677,2.927471453
15678,2.960196523
15679,2.997618027
15680,2.803627883
15681,2.985049577
15682,2.977114879
15683,2.924990625
15684,2.99550763
15685,2.80403313
15686,2.749199937
15687,2.983708121
15688,2.962862808
15689,2.832909397
15690,2.951694542
15691,2.933115179
15692,2.888164926
15693,2.967089054
15694,2.95016065
15695,2.995058195
15696,2.887064336
15697,2.975112725
15698,2.923536177
15699,2.995853917
15700,2.989865924
15701,2.933666031
15702,2.864439479
15703,1.081136091
15704,2.966381972
15705,2.95943731
15706,2.260092473
15707,2.467504698
15708,2.943132016
15709,2.965055936
15710,2.940927026
15711,2.982950684
15712,2.992967736
15713,2.990233602
15714,2.915345749
15715,2.985414407
15716,2.826335478
15717,2.872119042
15718,2.998779094
15719,2.945358505
15720,2.985750941
15721,2.65029882
15722,2.801661314
15723,2.989266557
15724,2.951928855
15725,2.932900747
15726,2.987386262
15727,2.894165239
15728,2.054231501
15729,1.306841904
15730,2.873135328
15731,2.994178033
15732,1.484409868
15733,2.98091654
15734,2.977698787
15735,2.984482377
15736,2.907595476
15737,2.120323437
15738,2.963689662
15739,2.314925427
15740,2.904457793
15741,2.719861179
15742,2.998784487
15743,2.96513879
15744,2.97624213
15745,2.880913905
15746,2.968158535
15747,2.999503068
15748,2.560401616
15749,2.965048818
15750,2.609060513
15751,2.97948815
15752,2.83949716
15753,2.991879887
15754,2.988048317
15755,2.518940344
15756,2.983076105
15757,2.968070232
15758,2.972366345
15759,2.963900169
15760,2.904406839
15761,2.918816312
15762,2.962251427
15763,2.991981258
15764,2.545250417
15765,2.549596638
15766,2.965627371
15767,2.974720531
15768,2.980458481
15769,2.984194878
15770,2.922412709
15771,2.989447717
15772,2.928162077
15773,2.849425577
15774,2.272682832
15775,2.998740935
15776,2.781059094
15777,2.956319081
15778,2.884176244
15779,0.771797444
15780,2.810132985
15781,2.894238644
15782,0.777215582
15783,2.793474043
15784,2.904437564
15785,2.87332178
15786,2.964792368
15787,2.976443217
15788,2.978286373
15789,2.97531973
15790,2.953976778
15791,2.951235452
15792,2.964707278
15793,2.881619025
15794,2.972010936
15795,2.741245459
15796,2.748633409
15797,1.859896481
15798,2.964011509
15799,2.960154693
15800,2.988797277
15801,2.786166089
15802,2.987027728
15803,2.965252192
15804,2.99142068
15805,2.987217563
15806,2.996707798
15807,2.863051213
15808,2.992224466
15809,2.989023257
15810,2.934665885
15811,2.925576934
15812,2.362151837
15813,2.983117112
15814,2.80355807
15815,2.99115619
15816,2.803127209
15817,2.962957566
15818,2.981641239
15819,2.992910292
15820,2.964856724
15821,2.984197881
15822,2.971138647
15823,2.88401056
15824,2.958574228
15825,2.931557223
15826,2.913015381
15827,2.929739334
15828,2.987120164
15829,2.973612015
15830,2.851183157
15831,2.996434443
15832,2.99092835
15833,2.980720196
15834,2.96669303
15835,2.989566094
15836,2.990433241
15837,2.701541578
15838,2.761035218
15839,2.997922205
15840,2.984309603
15841,2.970164712
15842,2.987724043
15843,2.780808276
15844,2.995475942
15845,2.9761215
15846,2.98031497
15847,2.905646906
15848,2.599134609
15849,2.977196782
15850,2.971729924
15851,2.947867128
15852,2.52264739
15853,2.891322962
15854,2.930403077
15855,2.966276437
15856,2.743437209
15857,2.802384355
15858,2.995770024
15859,2.969171593
15860,2.956981209
15861,2.962005971
15862,2.931719493
15863,2.506024061
15864,2.549826921
15865,2.748399393
15866,2.994388378
15867,2.994632617
15868,2.993573821
15869,2.935625424
15870,2.947425439
15871,2.820856718
15872,2.999582872
15873,2.984113573
15874,2.99415391
15875,2.927291405
15876,2.987698603
15877,2.955317056
15878,2.821946611
15879,1.529935126
15880,2.870722239
15881,2.937168951
15882,2.898087101
15883,2.982272319
15884,2.941384484
15885,2.993821906
15886,2.476532917
15887,2.998201178
15888,2.989204183
15889,2.348341395
15890,1.865933258
15891,2.998682682
15892,2.957749182
15893,2.964102705
15894,2.986972189
15895,2.994864049
15896,2.654676996
15897,2.995888885
15898,2.828149063
15899,2.99822593
15900,2.997307089
15901,2.882701052
15902,2.993554074
15903,2.995433122
15904,2.58943121
15905,2.95140677
15906,2.965516576
15907,2.826739235
15908,2.992998492
15909,2.98520363
15910,2.77405558
15911,2.987381715
15912,2.992556512
15913,2.310969515
15914,2.983009824
15915,2.973746481
15916,2.994665439
15917,2.982581506
15918,1.217740959
15919,2.434433281
15920,2.846656647
15921,2.898205277
15922,2.997484862
15923,2.657443644
15924,2.994792078
15925,2.802504064
15926,2.941354691
15927,2.978200308
15928,2.987168997
15929,2.211364927
15930,2.918211147
15931,2.99711561
15932,2.971862672
15933,2.954629527
15934,2.917286443
15935,2.466091242
15936,2.970165261
15937,2.838137633
15938,2.830743124
15939,2.736768294
15940,2.972308829
15941,2.866362725
15942,2.983165142
15943,2.915591022
15944,2.163355754
15945,2.98849029
15946,2.828100929
15947,2.890173351
15948,2.972734643
15949,0.968385898
15950,0.629173643
15951,2.995508649
15952,2.982224275
15953,2.866080095
15954,2.957963685
15955,2.90678227
15956,2.967730096
15957,2.992025337
15958,2.819025977
15959,2.997116224
15960,2.965351887
15961,2.919555653
15962,2.985872095
15963,2.995195457
15964,2.984229006
15965,2.477121961
15966,2.340050949
15967,2.936428004
15968,2.884946991
15969,2.982999272
15970,2.968495346
15971,2.957282618
15972,2.988577268
15973,2.702195993
15974,2.989913577
15975,2.165713979
15976,2.9644439
15977,2.944114624
15978,2.971515167
15979,2.967654412
15980,2.960428625
15981,2.98881226
15982,2.980095654
15983,2.88338841
15984,2.987098991
15985,2.981341684
15986,2.835252888
15987,2.58826525
15988,2.995034653
15989,2.989522305
15990,2.977386364
15991,0.923592213
15992,2.952361506
15993,1.273574774
15994,2.980742261
15995,2.696133485
15996,2.966099158
15997,2.98537372
15998,2.991297547
15999,2.991255039
16000,2.905605422
16001,2.8748356
16002,2.980097942
16003,2.996808359
16004,2.465091438
16005,2.97111906
16006,2.945962683
16007,2.986850316
16008,2.981659784
16009,2.726808917
16010,2.961217046
16011,2.981132516
16012,2.396208844
16013,2.859248622
16014,2.983819817
16015,2.955983578
16016,2.684815818
16017,2.936387805
16018,2.994025003
16019,2.839984224
16020,2.91203799
16021,2.954606793
16022,2.975372205
16023,2.14576945
16024,2.994503125
16025,2.762401067
16026,2.9569707
16027,2.82156952
16028,2.920335824
16029,2.990205402
16030,2.152622109
16031,2.942295868
16032,2.987555176
16033,2.914150877
16034,2.605740831
16035,2.976293607
16036,2.978868678
16037,2.78851589
16038,2.990271173
16039,2.992875366
16040,2.924996115
16041,2.85373971
16042,2.796419162
16043,2.608237784
16044,2.93471923
16045,2.977082165
16046,2.882407309
16047,2.509176579
16048,2.916055031
16049,2.986381115
16050,2.907265859
16051,2.978667954
16052,2.948789383
16053,2.648144135
16054,2.537172698
16055,2.987371385
16056,1.842821884
16057,2.691931133
16058,2.885145143
16059,2.331053797
16060,2.759482671
16061,2.979534405
16062,2.940539646
16063,2.658374477
16064,2.833433783
16065,2.981324876
16066,1.764518699
16067,2.929629638
16068,2.995044189
16069,2.996077171
16070,2.913598057
16071,2.993534087
16072,2.981011321
16073,2.958767442
16074,2.819335134
16075,2.699524633
16076,2.956647856
16077,2.922756326
16078,2.995956719
16079,2.930391886
16080,0.58820095
16081,2.828969866
16082,2.667992173
16083,2.857859437
16084,2.582284766
16085,1.874889429
16086,1.365553746
16087,2.989391029
16088,2.849717486
16089,2.906161181
16090,2.988511919
16091,2.975535476
16092,2.734962101
16093,2.935576533
16094,2.974226184
16095,2.988745927
16096,2.931346666
16097,2.970370199
16098,2.945885831
16099,2.951457089
16100,2.992438683
16101,2.870463473
16102,2.835086555
16103,2.985135912
16104,1.319227164
16105,2.734406541
16106,2.909399373
16107,2.998535129
16108,2.782991942
16109,2.621424055
16110,2.92726477
16111,2.952214146
16112,2.993696418
16113,1.684827848
16114,2.983961591
16115,2.971229159
16116,2.79570745
16117,2.984217017
16118,2.876815997
16119,2.986896961
16120,2.942407075
16121,2.930867984
16122,2.930975274
16123,2.970379586
16124,2.935875568
16125,2.312824995
16126,2.994869088
16127,2.992720951
16128,2.93864189
16129,2.969822058
16130,2.97825831
16131,2.983478848
16132,2.339443868
16133,2.955225902
16134,2.97549817
16135,2.9963003
16136,2.850135918
16137,1.347331687
16138,2.8546808
16139,2.998430463
16140,2.941835257
16141,2.859814121
16142,2.99117267
16143,2.981305687
16144,2.80714664
16145,2.923163514
16146,2.274428168
16147,2.903847497
16148,2.248971456
16149,2.984573186
16150,2.994273024
16151,2.942285037
16152,2.965439688
16153,2.815518291
16154,2.864105919
16155,2.939142902
16156,2.987803832
16157,2.924047749
16158,2.46800737
16159,2.923785641
16160,2.982449904
16161,2.992392514
16162,2.792177011
16163,2.945399858
16164,2.900836233
16165,2.994923526
16166,2.871378782
16167,2.981280278
16168,2.899763145
16169,2.987746883
16170,2.988064746
16171,2.964678274
16172,2.877906482
16173,2.383468854
16174,2.974785045
16175,2.980626534
16176,2.25821586
16177,2.991992091
16178,2.95971501
16179,2.97098698
16180,2.948888515
16181,2.974713239
16182,2.940955573
16183,2.954215126
16184,2.875416119
16185,2.823529395
16186,2.981889211
16187,2.901869096
16188,2.959671848
16189,2.99513014
16190,2.964773537
16191,2.955530867
16192,2.984176397
16193,2.972998586
16194,2.85153417
16195,2.958054853
16196,2.980293757
16197,2.567232722
16198,1.771962525
16199,2.381503388
16200,2.987230653
16201,2.706764777
16202,1.919394071
16203,2.52717996
16204,2.99383334
16205,2.498482809
16206,2.960165685
16207,2.956216457
16208,2.887359937
16209,2.950507153
16210,2.8543665
16211,2.949489255
16212,2.955054544
16213,2.999393434
16214,2.977563314
16215,2.976853866
16216,2.241929545
16217,2.812711311
16218,2.708614833
16219,2.958361127
16220,2.968105709
16221,2.991774322
16222,2.940368005
16223,2.308830905
16224,2.981105344
16225,2.98172676
16226,2.986345168
16227,2.992904497
16228,2.958333189
16229,2.978412752
16230,2.230868925
16231,2.951472181
16232,2.98590515
16233,2.59120445
16234,2.996613889
16235,2.401663491
16236,2.995860105
16237,2.946679244
16238,2.844305857
16239,2.635598444
16240,2.996083268
16241,0.796557302
16242,2.862534738
16243,2.937715797
16244,2.39641347
16245,2.997920506
16246,2.953406481
16247,2.985650223
16248,2.768639422
16249,2.656853931
16250,2.899341883
16251,2.990801307
16252,2.944940064
16253,2.993344828
16254,2.65859306
16255,2.993815426
16256,2.967848418
16257,2.987368598
16258,2.988928454
16259,2.235724811
16260,2.963244856
16261,2.927810823
16262,2.019261325
16263,2.846395346
16264,2.981606202
16265,2.89875364
16266,2.96761043
16267,2.925018337
16268,2.990529457
16269,2.882528961
16270,2.901365539
16271,2.898387278
16272,2.859094923
16273,2.24259028
16274,2.991523016
16275,2.963803281
16276,2.296108241
16277,2.995594933
16278,2.997805666
16279,2.99602334
16280,2.291129534
16281,2.870676478
16282,2.967651954
16283,2.958334361
16284,2.844959881
16285,2.859498253
16286,1.356743062
16287,2.570339299
16288,2.990493964
16289,2.955203565
16290,2.799739578
16291,2.961804053
16292,2.987372498
16293,2.936976534
16294,2.985161683
16295,2.959107635
16296,2.980230221
16297,2.988685493
16298,2.974670064
16299,2.953477644
16300,2.97827116
16301,2.988382089
16302,2.987241433
16303,2.901402359
16304,2.946419271
16305,2.985537425
16306,2.977915475
16307,2.344622175
16308,2.90663525
16309,2.966771353
16310,2.722104298
16311,1.084851367
16312,2.413486813
16313,2.841505876
16314,2.397243006
16315,2.93670377
16316,2.960654984
16317,2.940620819
16318,2.989157041
16319,2.977185849
16320,2.964668174
16321,2.549136601
16322,2.692448846
16323,2.974432802
16324,2.594315825
16325,2.933293694
16326,2.877225284
16327,2.982338991
16328,2.987800445
16329,2.911586305
16330,2.968428308
16331,2.796346843
16332,2.875917064
16333,2.980454051
16334,2.707307913
16335,2.913195932
16336,2.847805423
16337,2.99636407
16338,2.942389616
16339,2.991731862
16340,2.337334319
16341,2.987824387
16342,2.798868252
16343,2.506818635
16344,2.753575904
16345,2.996890035
16346,2.76915285
16347,2.699042904
16348,2.987544715
16349,2.991837933
16350,2.346192026
16351,2.960093175
16352,2.988458121
16353,1.326725268
16354,2.591451717
16355,2.688779178
16356,2.92213385
16357,2.960125677
16358,2.525163906
16359,2.981010862
16360,2.970790978
16361,2.915166512
16362,2.984587373
16363,2.912624978
16364,2.431427771
16365,2.930723369
16366,2.91054278
16367,2.987013183
16368,2.956899771
16369,2.97624381
16370,2.897589124
16371,1.553502802
16372,2.970557402
16373,2.996335385
16374,2.999276356
16375,2.861352218
16376,2.99593601
16377,2.907522032
16378,2.589005713
16379,2.91386616
16380,2.993479132
16381,2.995020392
16382,2.994180394
16383,2.959574361
16384,2.970932253
16385,2.914686411
16386,2.719325162
16387,0.958720725
16388,2.224187284
16389,2.986653539
16390,2.981224066
16391,1.515218197
16392,2.993178197
16393,2.494451296
16394,2.993148558
16395,2.900113716
16396,2.971627317
16397,2.973023231
16398,2.994427075
16399,2.861291349
16400,2.993571345
16401,2.979454096
16402,2.907460805
16403,2.814125873
16404,2.979620137
16405,1.338315519
16406,2.408533468
16407,2.994002926
16408,2.992800245
16409,2.175765314
16410,2.962354408
16411,2.953387672
16412,2.998006331
16413,2.801668735
16414,2.994145964
16415,2.968117236
16416,2.93037403
16417,2.898527806
16418,2.845450006
16419,2.814269885
16420,2.904152749
16421,2.964537028
16422,2.990178145
16423,2.984829827
16424,2.253314766
16425,2.836301334
16426,2.844848946
16427,2.938739262
16428,2.995348431
16429,2.899193982
16430,2.99789154
16431,2.410890053
16432,2.933381516
16433,2.944603656
16434,2.997267137
16435,2.401276167
16436,1.290108618
16437,2.757018513
16438,2.991766818
16439,2.905151951
16440,2.981977151
16441,2.294668411
16442,2.992930493
16443,2.932187924
16444,2.057926063
16445,2.990321826
16446,2.794291506
16447,2.989991213
16448,2.988595502
16449,2.940915887
16450,2.881481074
16451,2.992324497
16452,2.767460931
16453,2.700397727
16454,2.964865312
16455,2.981238146
16456,2.978537828
16457,2.896235961
16458,2.913229179
16459,2.929715423
16460,2.981989996
16461,2.972495734
16462,2.997102952
16463,2.999533281
16464,2.141626973
16465,2.780736359
16466,2.697722837
16467,2.993387037
16468,1.718478368
16469,2.933898952
16470,2.988144087
16471,2.977696894
16472,2.988792077
16473,2.980323049
16474,2.362003912
16475,1.280036949
16476,2.563728342
16477,2.973684849
16478,2.990487127
16479,2.976760224
16480,2.725116568
16481,2.538084844
16482,2.995053587
16483,2.383011141
16484,2.943395317
16485,2.889412637
16486,2.998993087
16487,2.958323028
16488,2.957945394
16489,2.843268395
16490,2.960754217
16491,2.953924366
16492,2.986679588
16493,2.948776694
16494,2.995317473
16495,2.920321158
16496,2.925876676
16497,2.953466763
16498,2.984441535
16499,2.992235777
16500,2.682086916
16501,2.996933469
16502,2.518095386
16503,2.313261418
16504,2.643184217
16505,2.994977485
16506,2.997968065
16507,2.934223346
16508,2.985201749
16509,2.949583079
16510,2.92150313
16511,2.98491392
16512,2.97837164
16513,2.985588477
16514,2.972127967
16515,2.988508106
16516,1.368497596
16517,2.94722466
16518,2.8104224
16519,2.998627339
16520,2.826090289
16521,2.952820705
16522,2.209924006
16523,2.953362381
16524,2.991824964
16525,2.960692657
16526,2.9089499
16527,2.794239787
16528,2.990199249
16529,2.987326885
16530,2.895689955
16531,2.919694475
16532,2.582067523
16533,2.834575449
16534,2.986521776
16535,2.87060255
16536,2.970179198
16537,2.986339947
16538,2.976362145
16539,2.978996652
16540,2.954843704
16541,2.991074959
16542,2.952360103
16543,2.825344377
16544,2.981075786
16545,2.374282763
16546,2.729075162
16547,2.81234542
16548,2.975609724
16549,2.995439294
16550,2.623829691
16551,2.899127834
16552,2.945680336
16553,2.87322976
16554,2.975742427
16555,2.950598006
16556,2.918636939
16557,2.990877967
16558,2.658398177
16559,2.356146757
16560,2.931320474
16561,2.981845751
16562,2.649736557
16563,2.95628693
16564,2.863180949
16565,2.968851864
16566,2.615678639
16567,2.989790103
16568,2.978238868
16569,2.933296352
16570,2.999486912
16571,2.997135043
16572,2.990719968
16573,2.977439449
16574,2.73592466
16575,2.979117076
16576,2.970919839
16577,2.934516452
16578,2.926844635
16579,2.659205969
16580,2.981477048
16581,2.899123474
16582,2.889034961
16583,2.991038508
16584,2.91034736
16585,2.973949803
16586,2.900160864
16587,2.905167731
16588,1.742558202
16589,2.604516418
16590,2.771798968
16591,2.952505012
16592,2.854336296
16593,2.428343541
16594,2.712505726
16595,2.266612031
16596,2.884812556
16597,2.991741632
16598,2.981171841
16599,2.995841883
16600,2.986450576
16601,2.956351463
16602,2.985437845
16603,2.691360148
16604,2.888427272
16605,2.979486178
16606,2.992784783
16607,2.98077491
16608,2.973534388
16609,2.96085991
16610,2.983613265
16611,2.845958678
16612,2.993300222
16613,2.964263513
16614,2.991902959
16615,2.976340374
16616,2.574535444
16617,2.992577163
16618,2.950297414
16619,2.990698296
16620,2.997133238
16621,2.994287536
16622,2.996651765
16623,2.798794787
16624,2.97451629
16625,2.997362787
16626,2.92647019
16627,2.730361003
16628,2.979209742
16629,2.764058411
16630,2.990610162
16631,2.157718261
16632,2.997796639
16633,2.494137742
16634,2.954775966
16635,2.959820776
16636,2.90392095
16637,2.978589465
16638,2.633914741
16639,2.982323431
16640,2.981860515
16641,2.724311906
16642,2.976418405
16643,2.985147458
16644,2.017630993
16645,2.853598731
16646,1.463794551
16647,2.968752149
16648,2.996822314
16649,2.991965886
16650,2.992256457
16651,2.378768725
16652,2.721410846
16653,2.695470685
16654,2.97006209
16655,2.961098047
16656,2.892927978
16657,2.859943059
16658,2.988134
16659,2.996679597
16660,2.705829484
16661,2.93631854
16662,2.975667796
16663,2.738963171
16664,2.987077318
16665,2.935807725
16666,2.952327452
16667,2.944875304
16668,1.392136564
16669,2.991270622
16670,2.995458439
16671,2.956170035
16672,2.883203455
16673,2.987967758
16674,2.927779184
16675,2.90067938
16676,2.990907074
16677,2.977455277
16678,2.995296963
16679,2.988912901
16680,2.582884885
16681,2.94174531
16682,2.97593725
16683,2.966068863
16684,2.67928146
16685,2.947137199
16686,2.06522615
16687,2.947997017
16688,2.977767309
16689,2.957659141
16690,2.917863054
16691,2.399790063
16692,2.253113231
16693,2.873717798
16694,2.672932202
16695,2.978039817
16696,2.848036853
16697,2.976171699
16698,2.999468987
16699,2.883982934
16700,2.963503873
16701,2.466070442
16702,2.994192599
16703,2.513614416
16704,2.103112469
16705,2.917283723
16706,2.931848683
16707,2.940220876
16708,2.844783502
16709,2.942983293
16710,2.996218728
16711,2.961985374
16712,2.967084156
16713,2.797568724
16714,2.90369959
16715,1.522640978
16716,2.99331265
16717,2.904179933
16718,2.969169912
16719,2.96826183
16720,2.961157128
16721,1.466023429
16722,2.844229957
16723,2.932113528
16724,2.817113863
16725,2.977813017
16726,2.440554891
16727,2.670238349
16728,2.994857201
16729,2.982086213
16730,2.933096252
16731,2.981174695
16732,2.96927849
16733,2.990194309
16734,2.993660735
16735,2.950089821
16736,2.936663517
16737,2.98308898
16738,2.877890706
16739,2.816815626
16740,2.943149189
16741,2.991416531
16742,2.980993311
16743,2.957877847
16744,2.996150627
16745,2.969099481
16746,2.823832162
16747,2.772280494
16748,1.697111518
16749,2.640280438
16750,2.980420279
16751,2.971754736
16752,2.994903357
16753,2.990133283
16754,2.964746852
16755,2.976628466
16756,2.888451191
16757,2.983574068
16758,2.992293896
16759,2.939430535
16760,1.767584723
16761,2.98693207
16762,2.318008476
16763,2.887232837
16764,2.92955326
16765,2.900154165
16766,2.804522477
16767,2.988982791
16768,2.991941906
16769,2.985123465
16770,2.988173413
16771,2.969976045
16772,2.788926979
16773,2.679158524
16774,2.915868422
16775,2.952479886
16776,2.99418287
16777,2.853203074
16778,2.866078674
16779,2.935579239
16780,2.965722273
16781,2.907774891
16782,2.965099013
16783,2.70428598
16784,2.990372929
16785,2.987568968
16786,2.944755701
16787,2.216776155
16788,2.994398675
16789,2.987485057
16790,2.899154005
16791,0.997444482
16792,2.950556849
16793,2.799402115
16794,2.950185427
16795,2.986480268
16796,2.96963774
16797,2.069340338
16798,2.789421668
16799,2.982332759
16800,2.849154354
16801,2.90015656
16802,2.486484452
16803,2.984834237
16804,2.972617434
16805,2.979860398
16806,2.951473718
16807,2.504804154
16808,2.970612706
16809,2.995727905
16810,2.957127827
16811,2.658174371
16812,2.981557691
16813,2.962155237
16814,2.977893031
16815,2.44845639
16816,2.654211166
16817,2.950461081
16818,2.577928379
16819,2.995192474
16820,2.996590907
16821,2.336522625
16822,2.799940544
16823,2.971644017
16824,2.999351626
16825,2.977438354
16826,2.976215503
16827,2.818317712
16828,2.945506295
16829,2.936092542
16830,2.993737771
16831,1.402379632
16832,2.96847635
16833,2.987894372
16834,2.972794994
16835,2.575694266
16836,2.990375191
16837,2.976090289
16838,2.986941125
16839,2.969407811
16840,2.996029325
16841,2.974236292
16842,2.971220824
16843,2.983203785
16844,2.974607484
16845,2.983652899
16846,2.875764716
16847,2.748314731
16848,2.993698936
16849,2.796506204
16850,2.960594651
16851,2.991245565
16852,2.988207674
16853,2.923131599
16854,2.945751088
16855,2.995600582
16856,2.921179081
16857,2.858989822
16858,2.853564867
16859,2.988520926
16860,2.960001175
16861,2.911150796
16862,2.676674706
16863,2.951455549
16864,2.919232867
16865,2.955656935
16866,2.973650625
16867,2.952943498
16868,2.940924804
16869,2.956988129
16870,2.975143987
16871,2.991270691
16872,2.98334603
16873,2.978717212
16874,2.944844428
16875,2.899265731
16876,2.997808693
16877,2.974345095
16878,2.821976101
16879,2.322900625
16880,2.96050921
16881,2.875286973
16882,2.982175891
16883,2.98687088
16884,2.96649852
16885,2.929870243
16886,2.958885518
16887,2.967433131
16888,2.996842435
16889,2.414253481
16890,2.989151703
16891,2.988765359
16892,2.957007572
16893,2.949971163
16894,2.905186873
16895,2.816987046
16896,2.662315666
16897,2.993357194
16898,2.624149761
16899,2.995478936
16900,2.965199213
16901,2.845356647
16902,2.93988262
16903,2.984079148
16904,2.942645421
16905,2.974946419
16906,2.928587578
16907,2.243362489
16908,2.884998603
16909,2.732634896
16910,2.938728309
16911,2.948323907
16912,1.982841655
16913,2.961525339
16914,2.964025088
16915,2.410256739
16916,2.998924626
16917,2.984827281
16918,2.63471682
16919,2.878421293
16920,2.880912672
16921,2.991507289
16922,2.96780584
16923,2.979568959
16924,2.966781806
16925,2.944649796
16926,2.989340775
16927,2.921506495
16928,2.966055271
16929,2.939379319
16930,2.849534595
16931,2.992107
16932,2.96824607
16933,2.656977233
16934,2.976703165
16935,2.9958127
16936,2.310983989
16937,2.985345994
16938,2.951527367
16939,2.987663801
16940,2.909449062
16941,2.875429518
16942,2.9315021
16943,2.982600795
16944,2.97049989
16945,2.994818847
16946,2.975279191
16947,2.913569783
16948,2.951930276
16949,2.971869875
16950,2.91712763
16951,2.822137206
16952,2.504058197
16953,2.994966833
16954,2.993593527
16955,2.95398091
16956,2.990019667
16957,2.942817216
16958,2.969819437
16959,2.986372049
16960,2.2500241
16961,2.993549291
16962,2.974315711
16963,2.903884641
16964,2.866616224
16965,2.97347542
16966,2.290386562
16967,2.998147029
16968,2.988005281
16969,2.472295616
16970,2.978187048
16971,2.991774968
16972,2.7195408
16973,2.985642362
16974,2.732113313
16975,2.998130238
16976,2.905643923
16977,2.223033213
16978,2.969327726
16979,2.957655395
16980,2.993351481
16981,2.981481714
16982,2.996282905
16983,2.962086726
16984,2.164962106
16985,2.988095287
16986,2.985984547
16987,2.79002203
16988,2.878290722
16989,2.992715871
16990,2.907000693
16991,2.962101741
16992,2.949655658
16993,2.598470818
16994,2.655811151
16995,2.795955966
16996,2.349850424
16997,2.973557116
16998,1.93803237
16999,2.831906694
17000,2.968358186
17001,2.966288153
